"LSOA_CODE","CKD: QOF prevalence (18+ yrs)"
"E01000001",0.0278858235394987
"E01000002",0.0270386746071318
"E01000003",0.0272234674401452
"E01000005",0.0197790239135628
"E01000006",0.0162817115365082
"E01000007",0.0133158586894109
"E01000008",0.0127264034655514
"E01000009",0.0145870683132966
"E01000010",0.0131547558031611
"E01000011",0.0147280098201581
"E01000012",0.0155076831414504
"E01000013",0.0204226392722626
"E01000014",0.0208939337212904
"E01000015",0.0224679536448027
"E01000016",0.0212174154118576
"E01000017",0.0207677811756493
"E01000018",0.02113102593356
"E01000019",0.0256075729910839
"E01000020",0.0267967443699694
"E01000021",0.0202354313615996
"E01000022",0.0249373577409707
"E01000023",0.0221904884779718
"E01000024",0.0247093317642554
"E01000025",0.0285676971920851
"E01000027",0.0138634355409359
"E01000028",0.0134718449497461
"E01000029",0.0191313205303234
"E01000030",0.013121612023703
"E01000031",0.0218939070966675
"E01000032",0.022101526521633
"E01000033",0.0283707596151893
"E01000034",0.0316698943908358
"E01000035",0.022055028089862
"E01000036",0.0204926928141098
"E01000037",0.0357126800070626
"E01000038",0.0359274917402714
"E01000039",0.0364226082295579
"E01000040",0.023671057445016
"E01000041",0.0256568686540206
"E01000042",0.0236814765514557
"E01000043",0.0237456784773608
"E01000044",0.0223715526548843
"E01000045",0.0273178504720081
"E01000046",0.0276553126260961
"E01000048",0.0163618695838833
"E01000049",0.0164262747834237
"E01000050",0.0177861533084846
"E01000051",0.0160766044293205
"E01000052",0.0199003715936937
"E01000053",0.022709580840235
"E01000054",0.0290022312221469
"E01000055",0.0276350400611871
"E01000056",0.0272654934708113
"E01000057",0.0269580357515614
"E01000058",0.0237418364249794
"E01000059",0.0233549251762777
"E01000060",0.0284029750250342
"E01000061",0.0286391619267571
"E01000062",0.0263701970934839
"E01000063",0.0265908832870583
"E01000064",0.0259863540306052
"E01000065",0.0261499947718476
"E01000066",0.023802936517872
"E01000067",0.0240055565845888
"E01000068",0.0192589908745835
"E01000069",0.024230029905206
"E01000070",0.0227387946656361
"E01000071",0.0240555313816943
"E01000072",0.0265840726946492
"E01000073",0.0287907956453105
"E01000074",0.0258636876992205
"E01000075",0.0248748405339185
"E01000076",0.026232007471885
"E01000077",0.0251462562648994
"E01000078",0.0258150151571247
"E01000079",0.023284308562029
"E01000080",0.0249962142767125
"E01000081",0.0253457739732533
"E01000082",0.0262592338997277
"E01000083",0.0255700752455442
"E01000084",0.0195129333343525
"E01000085",0.0191281567111423
"E01000086",0.0192982076203405
"E01000087",0.0174613723044009
"E01000088",0.0168091099248699
"E01000089",0.0138106889567308
"E01000090",0.012954345170561
"E01000091",0.0085783465789556
"E01000092",0.0114760564121095
"E01000093",0.00897510331454061
"E01000094",0.00948514398539663
"E01000095",0.0167527239029314
"E01000096",0.0182432622685857
"E01000097",0.0247410280938541
"E01000098",0.026721942911171
"E01000099",0.0228351010425138
"E01000100",0.0245336810694958
"E01000101",0.025548553327627
"E01000102",0.0249812730761838
"E01000103",0.0207959177286614
"E01000104",0.0222911881339968
"E01000105",0.0224354882639682
"E01000106",0.0237272094311365
"E01000107",0.0203376784325889
"E01000108",0.0188534333960173
"E01000109",0.0240379507838038
