"LSOA_CODE","CKD: QOF prevalence (18+ yrs)"
"E01000001",0.0296193304326943
"E01000002",0.0285265893245102
"E01000003",0.0289477001911814
"E01000005",0.0215098762303315
"E01000006",0.0142696977092975
"E01000007",0.0101553719377131
"E01000008",0.0109992476411022
"E01000009",0.0121931706563257
"E01000010",0.00704310677334444
"E01000011",0.0135284449323485
"E01000012",0.0152630490445552
"E01000013",0.0207252317432331
"E01000014",0.0216149145311243
"E01000015",0.0224547899959724
"E01000016",0.0214020594687457
"E01000017",0.0214576208269344
"E01000018",0.021277670907055
"E01000019",0.0277077089966812
"E01000020",0.0280811059827224
"E01000021",0.0216337621466013
"E01000022",0.0259091124859361
"E01000023",0.0232892605759922
"E01000024",0.0257767255094081
"E01000025",0.0293457036800519
"E01000027",0.0138580770884731
"E01000028",0.0135245602250804
"E01000029",0.02012273767413
"E01000030",0.0132319967182133
"E01000031",0.0233038031402506
"E01000032",0.0236571603370116
"E01000033",0.0278808034496565
"E01000034",0.0301378194344475
"E01000035",0.0219116954400826
"E01000036",0.0198674248417263
"E01000037",0.0332254383853935
"E01000038",0.0327080846393203
"E01000039",0.0340812251316447
"E01000040",0.0236698949477195
"E01000041",0.0264785611724626
"E01000042",0.0222793975831072
"E01000043",0.0227312588036805
"E01000044",0.0223237469558844
"E01000045",0.027702619182789
"E01000046",0.0286418071846852
"E01000048",0.0158191770987635
"E01000049",0.0157254926612349
"E01000050",0.0155176194474505
"E01000051",0.013364274825661
"E01000052",0.0185799254088551
"E01000053",0.0222835229919776
"E01000054",0.0293333929386563
"E01000055",0.0287400976761838
"E01000056",0.0273147874674783
"E01000057",0.0283931608909211
"E01000058",0.0238110514268295
"E01000059",0.0230259503076606
"E01000060",0.0280418179588433
"E01000061",0.0282406498895416
"E01000062",0.0263838645666632
"E01000063",0.0267717838833298
"E01000064",0.0258910554165997
"E01000065",0.0272575050099686
"E01000066",0.0237579603920199
"E01000067",0.0237489968032791
"E01000068",0.0187834712976027
"E01000069",0.024163649208002
"E01000070",0.0228514181208037
"E01000071",0.0239875469919885
"E01000072",0.0273609017769302
"E01000073",0.0296544138076498
"E01000074",0.027554127102941
"E01000075",0.0262081242708305
"E01000076",0.0278053469186381
"E01000077",0.0260502618034054
"E01000078",0.0272935023839705
"E01000079",0.0240764303992299
"E01000080",0.0262684417840352
"E01000081",0.0265972271696023
"E01000082",0.0273847034155589
"E01000083",0.0272008929663819
"E01000084",0.0184470149813585
"E01000085",0.0197424041814003
"E01000086",0.018947758118078
"E01000087",0.0177808231688623
"E01000088",0.0178071866619335
"E01000089",0.0149134450807245
"E01000090",0.013468908550657
"E01000091",0.00843506036525276
"E01000092",0.0108818969618272
"E01000093",0.00854605178748586
"E01000094",0.009071602339086
"E01000095",0.0157601143899223
"E01000096",0.0171168439861968
"E01000097",0.0259712836470427
"E01000098",0.0280993967510513
"E01000099",0.0238656962724996
"E01000100",0.024103967729138
"E01000101",0.0248144768715797
"E01000102",0.0260910401979925
"E01000103",0.0210224991418508
"E01000104",0.0226487985600663
"E01000105",0.023346297282376
"E01000106",0.0249723066114238
"E01000107",0.0199772580576985
"E01000108",0.0184378086713516
"E01000109",0.0240777948222312
"E01000110",0.0229681164840182
"E01000111",0.0251103262153082
"E01000112",0.0240101881107933
"E01000113",0.0240537234802219
"E01000114",0.0259042620637556
"E01000115",0.0299105706321452
"E01000116",0.0391989048036973
"E01000117",0.0353913793503662
"E01000118",0.039142944012293
"E01000119",0.0310245739036915
"E01000120",0.0341429853148802
"E01000121",0.0401561932090463
"E01000122",0.033874635218151
"E01000123",0.0350693535366283
"E01000124",0.0330260125029427
"E01000125",0.0288422696001201
"E01000126",0.0301196940661263
"E01000127",0.0325989324316677
"E01000128",0.0331895614676311
"E01000129",0.0318824665671164
"E01000130",0.0323808906686139
"E01000131",0.0293227474790556
"E01000132",0.0323850254095414
"E01000133",0.032741261541727
"E01000134",0.0327905788327455
"E01000135",0.0314792802622124
"E01000136",0.030131883685864
"E01000137",0.0288053089429798
"E01000138",0.0289700808032669
"E01000139",0.0250059557052755
"E01000140",0.0255916356573991
"E01000141",0.0149098573276813
"E01000142",0.025345764381945
"E01000143",0.0199637607320099
"E01000144",0.0284282532986755
"E01000145",0.0298097272068262
"E01000146",0.0284359149153164
"E01000147",0.0254715102913952
"E01000148",0.0271719186170757
