"LSOA_CODE","CKD: QOF prevalence (18+ yrs)"
"E01000001",0.0298275368570462
"E01000002",0.0290239418202315
"E01000003",0.0292957174606327
"E01000005",0.0213633697553899
"E01000006",0.013982862533903
"E01000007",0.00966020213740295
"E01000008",0.0104599480649878
"E01000009",0.012323454142071
"E01000010",0.00642434534450811
"E01000011",0.013232991468847
"E01000012",0.0155412426096244
"E01000013",0.0222860975528506
"E01000014",0.0228912767337755
"E01000015",0.0237836103615384
"E01000016",0.0228294129434891
"E01000017",0.022937332073264
"E01000018",0.022667887232847
"E01000019",0.0295073623974962
"E01000020",0.0305843190420135
"E01000021",0.0224028788286976
"E01000022",0.0266798838251424
"E01000023",0.0227497075487553
"E01000024",0.0262634535398868
"E01000025",0.0276867976373541
"E01000027",0.0145812463015459
"E01000028",0.0141818117985618
"E01000029",0.0212386952797829
"E01000030",0.0138591914318412
"E01000031",0.0248080976490022
"E01000032",0.0249359698083419
"E01000033",0.0288066469689499
"E01000034",0.0293027695743215
"E01000035",0.0233708971814821
"E01000036",0.0214356970639739
"E01000037",0.0306434802516437
"E01000038",0.029790158942302
"E01000039",0.0315031906769386
"E01000040",0.0256899656910954
"E01000041",0.0261770340923147
"E01000042",0.0222564749802329
"E01000043",0.0247730280060177
"E01000044",0.0252524365845474
"E01000045",0.0236234921416283
"E01000046",0.0275968539480259
"E01000048",0.0145046184947976
"E01000049",0.0147331263105329
"E01000050",0.0148668146848438
"E01000051",0.0119620737726586
"E01000052",0.0188063075487494
"E01000053",0.0213462181475123
"E01000054",0.0246547735887943
"E01000055",0.0262675877758709
"E01000056",0.023545440835892
"E01000057",0.0273008636138699
"E01000058",0.0220545128825604
"E01000059",0.0215156600311598
"E01000060",0.0288551822916067
"E01000061",0.0288301485053975
"E01000062",0.027685684758909
"E01000063",0.0286619368980201
"E01000064",0.0271492909378224
"E01000065",0.0295313176895701
"E01000066",0.0235310288535791
"E01000067",0.0243904349599732
"E01000068",0.019239403918061
"E01000069",0.0245426150248369
"E01000070",0.0234867600492413
"E01000071",0.0238983969542442
"E01000072",0.0217805762635598
"E01000073",0.0204277133317658
"E01000074",0.0238570531692138
"E01000075",0.0252986490054913
"E01000076",0.0252233947058992
"E01000077",0.0273601269161251
"E01000078",0.0293823363084126
"E01000079",0.025753201806219
"E01000080",0.0278693306513529
"E01000081",0.028705628453128
"E01000082",0.0294332682389973
"E01000083",0.0291998090512954
"E01000084",0.0197711654520843
"E01000085",0.0202251369746605
"E01000086",0.0200206637858073
"E01000087",0.0181236999802808
"E01000088",0.0188982981233338
"E01000089",0.0154934923111953
"E01000090",0.0134982184831063
"E01000091",0.00715852779194377
"E01000092",0.00980454762216517
"E01000093",0.00732300477363313
"E01000094",0.00784151916661005
"E01000095",0.01365023012626
"E01000096",0.0140354969416637
"E01000097",0.0286704824972303
"E01000098",0.0306789403327465
"E01000099",0.0260090510145151
"E01000100",0.0245645648469573
"E01000101",0.0250438629075774
"E01000102",0.0279786702518385
"E01000103",0.0212841021934896
"E01000104",0.0231812512642889
"E01000105",0.0240161386936335
"E01000106",0.0253374108966551
"E01000107",0.0201956850005317
"E01000108",0.0192690182490481
"E01000109",0.0251232236882426
"E01000110",0.0243483823277888
"E01000111",0.0266004087364068
"E01000112",0.0253264510619923
"E01000113",0.0254238003632213
"E01000114",0.0282972624839401
"E01000115",0.0302528518259609
"E01000116",0.0373719242868041
"E01000117",0.034722908195394
"E01000118",0.0383444342242662
"E01000119",0.0308174373227841
"E01000120",0.0330058294051282
"E01000121",0.0386161299628813
"E01000122",0.032727852412781
"E01000123",0.0353918612760661
"E01000124",0.0341406764965995
"E01000125",0.029811427717006
"E01000126",0.0323100074546904
"E01000127",0.0340089617495216
"E01000128",0.0342364564213001
"E01000129",0.0328971161639976
"E01000130",0.033876446998139
"E01000131",0.0315069767239995
"E01000132",0.0337955282610587
"E01000133",0.0341978403035921
"E01000134",0.0337549357464369
"E01000135",0.0291348619008038
"E01000136",0.027729327897139
"E01000137",0.0270856928963947
"E01000138",0.0278296938853795
"E01000139",0.0237358699040397
"E01000140",0.0245761436369526
"E01000141",0.0136486284729321
"E01000142",0.0246881150362634
"E01000143",0.0184093735210413
"E01000144",0.0277056732773465
"E01000145",0.029167128132135
"E01000146",0.0264532257018393
"E01000147",0.0272088204013453
"E01000148",0.028722788466045
"E01000150",0.0285579240736424
"E01000151",0.0320467409407168
"E01000152",0.0320678525532925
"E01000153",0.0328469732137038
"E01000154",0.0317805212621856
"E01000155",0.0284665648178703
"E01000156",0.0232843275707553
"E01000157",0.0255750717658616
"E01000158",0.0337295386714045
"E01000159",0.0360897357846514
"E01000160",0.0324560520326299
"E01000161",0.0358552940127929
"E01000162",0.0347876604242923
"E01000163",0.0308436292013486
"E01000164",0.0310054784017729
"E01000165",0.0314815912915279
"E01000166",0.0307836851435495
"E01000167",0.0257213991884101
"E01000168",0.0335480126900148
"E01000169",0.0270797664459531
"E01000170",0.0219230025762832
"E01000171",0.0248255810888704
"E01000172",0.0316008281813297
"E01000173",0.0246151689640055
"E01000174",0.024278488456934
"E01000175",0.0262102071112136
"E01000176",0.0254909200819336
"E01000177",0.0213552241814263
"E01000178",0.0201641323244473
"E01000179",0.0237553731328438
"E01000180",0.0229154545641571
"E01000181",0.0194791267329515
"E01000182",0.0168722888987752
"E01000183",0.0264197518907498
"E01000184",0.0221380375821713
"E01000185",0.0234647183956559
"E01000186",0.0522245368880935
"E01000187",0.0518853058677162
"E01000188",0.0497051189590829
"E01000189",0.0407969998764021
"E01000190",0.0461545927451625
"E01000191",0.0491633455883684
"E01000192",0.0497329412383799
"E01000193",0.0478247162133958
"E01000194",0.0417421712133376
"E01000195",0.0487032752240353
"E01000196",0.0283492419632321
"E01000197",0.0299919052084467
"E01000198",0.0262606093908654
