"LSOA_CODE","CKD: QOF prevalence (18+ yrs)"
"E01000001",0.0196538298290444
"E01000002",0.0197153646135382
"E01000003",0.0195792822643301
"E01000005",0.0205624385778607
"E01000006",0.012690445784186
"E01000007",0.00887287046690576
"E01000008",0.00939818923483532
"E01000009",0.0112657185932587
"E01000010",0.00583826195957239
"E01000011",0.0108666473317702
"E01000012",0.00874078003035341
"E01000013",0.0228129179517406
"E01000014",0.0230032959231568
"E01000015",0.025721559800945
"E01000016",0.0261542462193401
"E01000017",0.0262599842214917
"E01000018",0.0252600200793125
"E01000019",0.0304906096775104
"E01000020",0.0313463442581538
"E01000021",0.0222747950426473
"E01000022",0.0255992407002599
"E01000023",0.0229414446141766
"E01000024",0.0239689880388088
"E01000025",0.0257253864337369
"E01000027",0.0158586745185814
"E01000028",0.0153671472218898
"E01000029",0.0243504181882421
"E01000030",0.0153698272926468
"E01000031",0.0289224439107428
"E01000032",0.0286617124261991
"E01000033",0.0315116533223737
"E01000034",0.030599324396067
"E01000035",0.0258938264562368
"E01000036",0.0230291310310585
"E01000037",0.0310421717581669
"E01000038",0.0306149633150739
"E01000039",0.0320755515723161
"E01000040",0.0257648242328103
"E01000041",0.0272771399963163
"E01000042",0.0205184663759937
"E01000043",0.0246815700144638
"E01000044",0.0274093567172564
"E01000045",0.0240534741100759
"E01000046",0.0291840155428997
"E01000048",0.0105065229731151
"E01000049",0.0122117280906983
"E01000050",0.0113056508014969
"E01000051",0.00949052437077532
"E01000052",0.0156161661973535
"E01000053",0.0236397473740424
"E01000054",0.0275424410116233
"E01000055",0.0284481635583131
"E01000056",0.0265714300613224
"E01000057",0.0304092560692473
"E01000058",0.0237209814124561
"E01000059",0.0238679324881507
"E01000060",0.0324413256935437
"E01000061",0.0327699858960533
"E01000062",0.0313365909106724
"E01000063",0.031217454462262
"E01000064",0.0305889538320958
"E01000065",0.0313951498424896
"E01000066",0.0217667665862534
"E01000067",0.0230328265997467
"E01000068",0.0178587064878487
"E01000069",0.0233957674422948
"E01000070",0.0222694365519344
"E01000071",0.0212142993423144
"E01000072",0.0227736932024253
"E01000073",0.0192442856710868
"E01000074",0.023641788525727
"E01000075",0.0268641235219114
"E01000076",0.0257904137521591
"E01000077",0.0211569588277826
"E01000078",0.0193804861061741
"E01000079",0.0212737581416654
"E01000080",0.017685357595171
"E01000081",0.0251580755314568
"E01000082",0.0289826535543402
"E01000083",0.0246398264789622
"E01000084",0.0211733131886252
"E01000085",0.0231770553629879
"E01000086",0.0216777081003313
"E01000087",0.0200792654385566
"E01000088",0.0214747622348194
"E01000089",0.0181363496635519
"E01000090",0.0158238218617321
"E01000091",0.00646187143394955
"E01000092",0.007392687284294
"E01000093",0.00586863903937273
"E01000094",0.00668905213227475
"E01000095",0.0143022114912976
"E01000096",0.0132128452428057
"E01000097",0.0298776305885104
"E01000098",0.0326230659484973
"E01000099",0.0270211199512361
"E01000100",0.0255075807630125
"E01000101",0.0256076315694669
"E01000102",0.0281108736498468
"E01000103",0.0285202050455547
"E01000104",0.0294052061149407
"E01000105",0.0310329605398972
"E01000106",0.0353242770573768
"E01000107",0.028064748174742
"E01000108",0.0244246685322312
"E01000109",0.026814139348282
"E01000110",0.0286538850526854
"E01000111",0.0294251317109095
"E01000112",0.0288168252539967
"E01000113",0.0289802774130837
"E01000114",0.0322811769488361
"E01000115",0.0289129708266296
"E01000116",0.0323233822296669
"E01000117",0.0265850300877358
"E01000118",0.0306935001565414
"E01000119",0.0291178486180747
"E01000120",0.0302690818124729
"E01000121",0.0302790038188503
"E01000122",0.0286489941256956
"E01000123",0.0248597957393085
"E01000124",0.0233089493144143
"E01000125",0.0241799438665688
"E01000126",0.0259247585193808
"E01000127",0.0284265463134523
"E01000128",0.0265083834649296
"E01000129",0.0258164221080022
"E01000130",0.0277074995174073
"E01000131",0.0257540486560358
"E01000132",0.0292838114075176
"E01000133",0.0282018691245379
"E01000134",0.0273995860493688
"E01000135",0.022945247883054
"E01000136",0.0250786628115716
"E01000137",0.0262135722363588
"E01000138",0.0263183402815102
"E01000139",0.0260944808974957
"E01000140",0.025910178614843
"E01000141",0.0127168725108099
"E01000142",0.0226181651896978
"E01000143",0.0183767778384128
"E01000144",0.0241999197259575
"E01000145",0.0236155058159711
"E01000146",0.0216562045911455
"E01000147",0.0217312049859147
"E01000148",0.0231085140217771
"E01000150",0.0233535702411251
"E01000151",0.0260181693080635
"E01000152",0.0263488732573014
"E01000153",0.0269859699615111
"E01000154",0.0264395866923354
"E01000155",0.0228238315620418
"E01000156",0.0220550436808211
"E01000157",0.0231727730815679
"E01000158",0.0213485600025356
"E01000159",0.0264218128284992
"E01000160",0.02157954877983
"E01000161",0.0295416959900594
"E01000162",0.0294361843916079
"E01000163",0.027285160524809
"E01000164",0.0276684890249474
"E01000165",0.0263755406745642
"E01000166",0.0257000381504499
"E01000167",0.019833352541654
"E01000168",0.0295106173852017
"E01000169",0.0204145591423957
"E01000170",0.0169943667014838
"E01000171",0.0178110485531755
"E01000172",0.0278025204421386
"E01000173",0.0191864153978041
"E01000174",0.017512572400396
"E01000175",0.0199820536369887
"E01000176",0.020586294093008
"E01000177",0.0146931479545329
"E01000178",0.017751573752714
"E01000179",0.0182056425472882
"E01000180",0.0204932716247592
"E01000181",0.0185421910075927
"E01000182",0.0161738954792382
"E01000183",0.0248700880128804
"E01000184",0.0191898317098582
"E01000185",0.0171230417779281
"E01000186",0.0442401729736903
"E01000187",0.0427797338100925
"E01000188",0.0412524503760828
"E01000189",0.0358693432652226
"E01000190",0.0408953440909162
"E01000191",0.0433771720358248
"E01000192",0.0443263056563091
"E01000193",0.042049361999532
"E01000194",0.0372422137584992
"E01000195",0.0371490796987381
"E01000196",0.024599910561412
"E01000197",0.027668491882143
"E01000198",0.0204395961772713
"E01000199",0.022361005342096
"E01000200",0.0236713806056215
"E01000201",0.0233076686161166
"E01000202",0.021030110955306
"E01000203",0.0246325109335933
"E01000204",0.0256582735298023
"E01000205",0.0334530027401711
"E01000206",0.0319307074477548
"E01000207",0.0342893974179547
"E01000208",0.0285492681144998
"E01000209",0.035967567202953
"E01000210",0.0315870974985162
"E01000211",0.0338926248397709
"E01000212",0.0352488601888174
"E01000213",0.034151507262929
"E01000214",0.0298207414958565
"E01000215",0.0241012353096581
"E01000216",0.0293076367013598
"E01000217",0.031388267336515
"E01000218",0.0237436836841459
"E01000219",0.0233565906869968
"E01000220",0.023681232571989
"E01000221",0.0246112114678424
"E01000222",0.0260243141742904
"E01000223",0.0237612760894237
"E01000224",0.0259987560578925
"E01000225",0.0293610413948449
"E01000226",0.0270985810273173
"E01000227",0.0364865468944472
"E01000228",0.0352183400700496
"E01000229",0.0382025248276335
"E01000230",0.0425646577684287
"E01000231",0.0345278829058649
"E01000232",0.0361032122204004
