"LSOA_CODE","CKD: QOF prevalence (18+ yrs)"
"E01000001",0.0190382149843325
"E01000002",0.0191130866611014
"E01000003",0.0190679209948545
"E01000005",0.0178308697731023
"E01000006",0.0136167015093195
"E01000007",0.00853029187630666
"E01000008",0.00915615935949345
"E01000009",0.0111698440380547
"E01000010",0.0055573229035728
"E01000011",0.0103457057473853
"E01000012",0.00797566269825273
"E01000013",0.0191036832766991
"E01000014",0.0174593775640717
"E01000015",0.0236502916971308
"E01000016",0.0221965815836168
"E01000017",0.0195114957750184
"E01000018",0.0215149096028269
"E01000019",0.0329615198402863
"E01000020",0.0350139029779814
"E01000021",0.019673744986954
"E01000022",0.025248321546061
"E01000023",0.0210043813064447
"E01000024",0.0250279090321261
"E01000025",0.0261371825396257
"E01000027",0.0113997749652201
"E01000028",0.0108775195000023
"E01000029",0.0219336890785169
"E01000030",0.00972024005458657
"E01000031",0.0268510892209452
"E01000032",0.0270565072802664
"E01000033",0.0305725655373594
"E01000034",0.0297962164908991
"E01000035",0.0241013574233552
"E01000036",0.022552822801517
"E01000037",0.0301999084565912
"E01000038",0.0293569941272265
"E01000039",0.0305762922137957
"E01000040",0.0264552617328762
"E01000041",0.0270004360091145
"E01000042",0.0210596216301819
"E01000043",0.0259146995730586
"E01000044",0.0276017159443067
"E01000045",0.0251877264187161
"E01000046",0.0290036606006118
"E01000048",0.0103206625922462
"E01000049",0.0126180506088973
"E01000050",0.0117370990233895
"E01000051",0.00908765662685059
"E01000052",0.0157434538642092
"E01000053",0.0250137166515457
"E01000054",0.0289761269263404
"E01000055",0.0290388355833829
"E01000056",0.0280540232434508
"E01000057",0.0305085475188482
"E01000058",0.0252062013354359
"E01000059",0.0252697622412468
"E01000060",0.0326380555728342
"E01000061",0.0354616733318568
"E01000062",0.0303596970696425
"E01000063",0.0249123027046287
"E01000064",0.0302033950683822
"E01000065",0.0229166149360307
"E01000066",0.0231928588357248
"E01000067",0.0240012041951246
"E01000068",0.0189603516201068
"E01000069",0.0256597075487193
"E01000070",0.0247015399979235
"E01000071",0.0230693927491453
"E01000072",0.0221434644626462
"E01000073",0.0184447939279202
"E01000074",0.0232662016219458
"E01000075",0.0267133243697342
"E01000076",0.0247552951592565
"E01000077",0.0205113026844856
"E01000078",0.0185590049913192
"E01000079",0.0160804281959086
"E01000080",0.0160909361157736
"E01000081",0.0178958942562055
"E01000082",0.0222719213871715
"E01000083",0.0253849480578435
"E01000084",0.0215540827537193
"E01000085",0.0224557348302233
"E01000086",0.0225927866441332
"E01000087",0.0207586928925282
"E01000088",0.0221259792286183
"E01000089",0.019234873725527
"E01000090",0.0164212745281367
"E01000091",0.00647600707684457
"E01000092",0.00730915918632751
"E01000093",0.00617852536850441
"E01000094",0.00671154486394071
"E01000095",0.0146763099933307
"E01000096",0.0130653563237797
"E01000097",0.0328972219101819
"E01000098",0.0370796689725001
"E01000099",0.0286056518846484
"E01000100",0.0231496365108635
"E01000101",0.0233535044372075
"E01000102",0.0278342129416561
"E01000103",0.0254423414196061
"E01000104",0.0266521901372164
"E01000105",0.0275312235601696
"E01000106",0.0302300031077264
"E01000107",0.0250876950991028
